'Elapsed time',PCG
'0:13.817',-600
'0:13.820',-400
'0:13.823',0
'0:13.826',1200
'0:13.829',1800
'0:13.832',2600
'0:13.835',2200
'0:13.838',1600
'0:13.841',400
'0:13.844',-800
'0:13.847',-1200
'0:13.850',-1000
'0:13.853',-1000
'0:13.856',-600
'0:13.859',200
'0:13.862',1400
'0:13.865',2600
'0:13.868',6200
'0:13.871',5400
'0:13.874',-13200
'0:13.877',-25600
'0:13.880',-5800
'0:13.883',13400
'0:13.886',15200
'0:13.889',5400
'0:13.892',0
'0:13.895',600
'0:13.898',3000
'0:13.901',3200
'0:13.904',-2800
'0:13.907',-9800
'0:13.910',-10200
'0:13.913',-3200
'0:13.916',1600
'0:13.919',-200
'0:13.922',-2000
'0:13.925',-2200
'0:13.928',-400
'0:13.931',1800
'0:13.934',3200
'0:13.937',3600
'0:13.940',3400
'0:13.943',2000
'0:13.946',800
'0:13.949',-600
'0:13.952',-1400
'0:13.955',-1800
'0:13.958',-2800
'0:13.961',-3600
'0:13.964',-3600
'0:13.967',-2200
'0:13.970',-400
'0:13.973',600
'0:13.976',1200
'0:13.979',2600
'0:13.982',4600
'0:13.985',5800
'0:13.988',6000
'0:13.991',1800
'0:13.994',-4400
'0:13.997',-2800
'0:14.000',3400
'0:14.003',6000
'0:14.006',3800
'0:14.009',1200
'0:14.012',-2800
'0:14.015',-9000
'0:14.018',-13600
'0:14.021',-11400
'0:14.024',-3800
'0:14.027',3200
'0:14.030',6800
'0:14.033',5400
'0:14.036',-400
'0:14.039',-7200
'0:14.042',-9200
'0:14.045',-5400
'0:14.048',2000
'0:14.051',9000
'0:14.054',12800
'0:14.057',5600
'0:14.060',-7600
'0:14.063',-4200
'0:14.066',5400
'0:14.069',10600
'0:14.072',7200
'0:14.075',1200
'0:14.078',-400
'0:14.081',-200
'0:14.084',-2000
'0:14.087',-4600
'0:14.090',-5800
'0:14.093',-4600
'0:14.096',-4000
'0:14.099',-2800
'0:14.102',-1800
'0:14.105',-600
'0:14.108',600
'0:14.111',800
'0:14.114',200
'0:14.117',200
'0:14.120',0
'0:14.123',0
'0:14.126',400
'0:14.129',0
'0:14.132',-200
'0:14.135',-1200
'0:14.138',-1600
'0:14.141',-1600
'0:14.144',-1400
'0:14.147',-600
'0:14.150',1200
'0:14.153',3000
'0:14.156',4400
'0:14.159',4400
'0:14.162',3800
'0:14.165',3200
'0:14.168',2000
'0:14.171',1000
'0:14.174',-600
'0:14.177',-2600
'0:14.180',-5200
'0:14.183',-7600
'0:14.186',-5400
'0:14.189',1200
'0:14.192',4800
'0:14.195',3200
'0:14.198',-2400
'0:14.201',-7000
'0:14.204',-5200
'0:14.207',-1600
'0:14.210',600
'0:14.213',2200
'0:14.216',3800
'0:14.219',4200
'0:14.222',3600
'0:14.225',2000
'0:14.228',-800
'0:14.231',-2400
'0:14.234',-2800
'0:14.237',-3200
'0:14.240',-3000
'0:14.243',-2000
'0:14.246',-600
'0:14.249',1000
'0:14.252',2200
'0:14.255',2800
'0:14.258',2400
'0:14.261',1400
'0:14.264',200
'0:14.267',-800
'0:14.270',-1200
'0:14.273',-800
'0:14.276',-400
'0:14.279',0
'0:14.282',200
'0:14.285',-200
'0:14.288',-200
'0:14.291',-200
'0:14.294',-200
'0:14.297',-200
'0:14.300',-400
'0:14.303',-400
'0:14.306',-400
'0:14.309',-400
'0:14.312',-400
'0:14.315',-400
'0:14.318',-200
'0:14.321',0
'0:14.324',-400
'0:14.327',-800
'0:14.330',-1200
'0:14.333',-1000
'0:14.336',-600
'0:14.339',-200
'0:14.342',200
'0:14.345',200
'0:14.348',0
'0:14.351',-200
'0:14.354',-600
'0:14.357',-600
'0:14.360',-800
'0:14.363',-600
'0:14.366',600
'0:14.369',1400
'0:14.372',2000
'0:14.375',1800
'0:14.378',1000
'0:14.381',200
'0:14.384',-600
'0:14.387',-600
'0:14.390',-600
'0:14.393',-400
'0:14.396',-400
'0:14.399',-800
'0:14.402',-800
'0:14.405',-800
'0:14.408',-800
'0:14.411',-1000
'0:14.414',-1000
'0:14.417',-800
'0:14.420',400
'0:14.423',2000
'0:14.426',1800
'0:14.429',-2600
'0:14.432',-5400
'0:14.435',400
'0:14.438',7000
'0:14.441',4000
'0:14.444',-2000
'0:14.447',-3400
'0:14.450',-1600
'0:14.453',-2800
'0:14.456',-6000
'0:14.459',-5200
'0:14.462',200
'0:14.465',6400
'0:14.468',9000
'0:14.471',6000
'0:14.474',-800
'0:14.477',-6400
'0:14.480',-8000
'0:14.483',-5400
'0:14.486',400
'0:14.489',6200
'0:14.492',8800
'0:14.495',7200
'0:14.498',3600
'0:14.502',-400
'0:14.505',-3400
'0:14.508',-5200
'0:14.511',-5000
'0:14.514',-3400
'0:14.517',-1800
'0:14.520',0
'0:14.523',-200
'0:14.526',-600
'0:14.529',-1200
'0:14.532',-1200
'0:14.535',-1800
'0:14.538',-1800
'0:14.541',-1400
'0:14.544',-1600
'0:14.547',400
'0:14.550',2200
'0:14.553',2200
'0:14.556',2000
'0:14.559',2000
'0:14.562',2800
'0:14.565',2400
'0:14.568',-200
'0:14.571',-1200
'0:14.574',-1200
'0:14.577',-1400
'0:14.580',-2000
'0:14.583',-2800
'0:14.586',-2400
'0:14.589',-1200
'0:14.592',-200
'0:14.595',600
'0:14.598',600
'0:14.601',1800
'0:14.604',2800
'0:14.607',2000
'0:14.610',1400
'0:14.613',-200
'0:14.616',-1200
'0:14.619',-1800
'0:14.622',-3000
'0:14.625',-3400
'0:14.628',-4000
'0:14.631',800
'0:14.634',6200
'0:14.637',6000
'0:14.640',3800
'0:14.643',1000
'0:14.646',-2400
'0:14.649',-4600
'0:14.652',-7200
'0:14.655',-5000
'0:14.658',0
'0:14.661',4000
'0:14.664',4600
'0:14.667',2200
'0:14.670',600
'0:14.673',-1600
'0:14.676',-4000
'0:14.679',-4200
'0:14.682',-4000
'0:14.685',-2000
'0:14.688',-400
'0:14.691',0
'0:14.694',1200
'0:14.697',1600
'0:14.700',1800
'0:14.703',2000
'0:14.706',1400
'0:14.709',1600
'0:14.712',1800
'0:14.715',1600
'0:14.718',1400
'0:14.721',200
'0:14.724',-200
'0:14.727',-1200
'0:14.730',-2600
'0:14.733',-3200
'0:14.736',-4400
'0:14.739',-4600
'0:14.742',3200
'0:14.745',9000
'0:14.748',2000
'0:14.751',-4600
'0:14.754',-3200
'0:14.757',-1400
'0:14.760',-1600
'0:14.763',-1200
'0:14.766',-800
'0:14.769',600
'0:14.772',1600
'0:14.775',200
'0:14.778',0
'0:14.781',1000
'0:14.784',2600
'0:14.787',4000
'0:14.790',2000
'0:14.793',-600
'0:14.796',-2400
'0:14.799',-1600
'0:14.802',-600
'0:14.805',-1800
'0:14.808',-2200
'0:14.811',200
'0:14.814',200
'0:14.817',-400
'0:14.820',-400
'0:14.823',-800
'0:14.826',-1200
'0:14.829',-2400
'0:14.832',-2200
'0:14.835',-1400
'0:14.838',-800
'0:14.841',600
'0:14.844',600
'0:14.847',-200
'0:14.850',1000
'0:14.853',1000
'0:14.856',600
'0:14.859',1000
'0:14.862',1600
'0:14.865',2800
'0:14.868',2000
'0:14.871',-3600
'0:14.874',-6000
'0:14.877',-1800
'0:14.880',3600
'0:14.883',6600
'0:14.886',5600
'0:14.889',3000
'0:14.892',-2000
'0:14.895',-8600
'0:14.898',-11400
'0:14.901',-7400
'0:14.904',1000
'0:14.907',6400
'0:14.910',6800
'0:14.913',4400
'0:14.916',-1800
'0:14.919',-8400
'0:14.922',-9400
'0:14.925',-6400
'0:14.928',1000
'0:14.931',7600
'0:14.934',9200
'0:14.937',7600
'0:14.940',4400
'0:14.943',0
'0:14.946',-2000
'0:14.949',-3200
'0:14.952',-3200
'0:14.955',-2400
'0:14.958',-1200
'0:14.961',1000
'0:14.964',2000
'0:14.967',800
'0:14.970',-200
'0:14.973',-1000
'0:14.976',-1000
'0:14.979',-600
'0:14.982',-1000
'0:14.985',-400
'0:14.988',200
'0:14.991',-800
'0:14.994',-1200
'0:14.997',-1400
'0:15.000',-800
'0:15.003',-1000
'0:15.006',-2000
'0:15.009',-1200
'0:15.012',0
'0:15.015',-200
'0:15.018',200
'0:15.021',0
'0:15.024',400
'0:15.027',200
'0:15.030',-400
'0:15.033',1000
'0:15.036',2200
'0:15.039',2200
'0:15.042',1800
'0:15.045',400
'0:15.048',200
'0:15.051',0
'0:15.054',-800
'0:15.057',-1400
'0:15.060',-3800
'0:15.063',-3800
'0:15.066',1400
'0:15.069',5000
'0:15.072',5600
'0:15.075',2400
'0:15.078',-2400
'0:15.081',-4000
'0:15.084',-4000
'0:15.087',-4000
'0:15.090',-1800
'0:15.093',1400
'0:15.096',2200
'0:15.099',1400
'0:15.102',800
'0:15.105',-400
'0:15.108',-2200
'0:15.111',-2400
'0:15.114',-1000
'0:15.117',800
'0:15.120',2200
'0:15.123',2200
'0:15.126',2400
'0:15.129',2200
'0:15.132',1200
'0:15.135',600
'0:15.138',-600
'0:15.141',-1600
'0:15.144',-2000
'0:15.147',-2600
'0:15.150',-3000
'0:15.153',-3000
'0:15.156',-3000
'0:15.159',-3200
'0:15.162',-3600
'0:15.165',-3200
'0:15.168',-1800
'0:15.171',-400
'0:15.174',1400
'0:15.177',2400
'0:15.180',3200
'0:15.183',3800
'0:15.186',3800
'0:15.189',3400
'0:15.192',2000
'0:15.195',600
'0:15.198',-200
'0:15.201',-1000
'0:15.204',-2000
'0:15.207',-2400
'0:15.210',-2400
'0:15.213',-1800
'0:15.216',-1200
'0:15.219',-1000
'0:15.222',-600
'0:15.225',200
'0:15.228',1200
'0:15.231',1400
'0:15.234',400
'0:15.237',-400
'0:15.240',-200
'0:15.243',1200
'0:15.246',1200
'0:15.249',1000
'0:15.252',600
'0:15.255',-1000
'0:15.258',-1800
'0:15.261',-1600
'0:15.264',-1000
'0:15.267',-200
'0:15.270',400
'0:15.273',0
'0:15.276',-200
'0:15.279',-400
'0:15.282',-1000
'0:15.285',-2200
'0:15.288',-2200
'0:15.291',-1000
'0:15.294',400
'0:15.297',1400
'0:15.300',1600
'0:15.303',2200
'0:15.306',2200
'0:15.309',-1400
'0:15.312',-5800
'0:15.315',-3200
'0:15.318',2200
'0:15.321',2000
'0:15.324',0
'0:15.327',400
'0:15.330',200
'0:15.333',-3000
'0:15.336',-5200
'0:15.339',-3200
'0:15.342',2000
'0:15.345',6200
'0:15.348',6800
'0:15.351',2400
'0:15.354',-4200
'0:15.357',-8200
'0:15.360',-7800
'0:15.363',-2800
'0:15.366',3200
'0:15.369',5600
'0:15.372',5000
'0:15.375',3400
'0:15.378',1800
'0:15.381',400
'0:15.384',-600
'0:15.387',-1400
'0:15.390',-2200
'0:15.393',-1600
'0:15.396',-1200
'0:15.399',-600
'0:15.402',-200
'0:15.405',-800
'0:15.408',-1600
'0:15.411',-1200
'0:15.414',-600
'0:15.417',-200
'0:15.420',0
'0:15.423',-200
'0:15.426',0
'0:15.429',0
'0:15.432',-200
'0:15.435',-200
'0:15.438',200
'0:15.441',0
'0:15.444',-400
'0:15.447',0
'0:15.450',-400
'0:15.453',-1600
'0:15.456',-2200
'0:15.459',-1200
'0:15.462',0
'0:15.465',200
'0:15.468',1000
'0:15.471',1400
'0:15.474',1200
'0:15.477',800
'0:15.480',1200
'0:15.483',1400
'0:15.486',600
'0:15.489',0
'0:15.492',-600
'0:15.495',-1600
'0:15.498',-2600
'0:15.502',-3000
'0:15.505',-3800
'0:15.508',-4600
'0:15.511',-1200
'0:15.514',4200
'0:15.517',5200
'0:15.520',4200
'0:15.523',1400
'0:15.526',-2600
'0:15.529',-3400
'0:15.532',-2000
'0:15.535',-1600
'0:15.538',-600
'0:15.541',2200
'0:15.544',4200
'0:15.547',3400
'0:15.550',1600
'0:15.553',-800
'0:15.556',-2800
'0:15.559',-3600
'0:15.562',-3200
'0:15.565',-2600
'0:15.568',-2000
'0:15.571',-1400
'0:15.574',-400
'0:15.577',600
'0:15.580',1200
'0:15.583',1200
'0:15.586',600
'0:15.589',0
'0:15.592',-200
'0:15.595',200
'0:15.598',800
'0:15.601',800
'0:15.604',200
'0:15.607',-600
'0:15.610',-1400
'0:15.613',-1800
'0:15.616',-1400
'0:15.619',-1200
'0:15.622',-600
'0:15.625',200
'0:15.628',1200
'0:15.631',1200
'0:15.634',800
'0:15.637',600
'0:15.640',600
'0:15.643',400
'0:15.646',-200
'0:15.649',-600
'0:15.652',-600
'0:15.655',-600
'0:15.658',-800
'0:15.661',-1000
'0:15.664',-1400
'0:15.667',-1400
'0:15.670',-1000
'0:15.673',-600
'0:15.676',-400
'0:15.679',-600
'0:15.682',-600
'0:15.685',0
'0:15.688',600
'0:15.691',1600
'0:15.694',2400
'0:15.697',2600
'0:15.700',1600
'0:15.703',800
'0:15.706',-400
'0:15.709',-1400
'0:15.712',-2600
'0:15.715',-4000
'0:15.718',-2200
'0:15.721',2000
'0:15.724',2800
'0:15.727',-600
'0:15.730',-3400
'0:15.733',-3000
'0:15.736',-2200
'0:15.739',-1800
'0:15.742',400
'0:15.745',5200
'0:15.748',6600
'0:15.751',1200
'0:15.754',-2200
'0:15.757',3000
'0:15.760',9200
'0:15.763',8000
'0:15.766',2600
'0:15.769',-3200
'0:15.772',-6800
'0:15.775',-9200
'0:15.778',-10600
'0:15.781',-8800
'0:15.784',-2800
'0:15.787',3600
'0:15.790',4800
'0:15.793',1400
'0:15.796',-2600
'0:15.799',-6600
'0:15.802',-8400
'0:15.805',-5600
'0:15.808',1400
'0:15.811',8800
'0:15.814',12200
'0:15.817',11000
'0:15.820',6200
'0:15.823',1400
'0:15.826',-2400
'0:15.829',-4000
'0:15.832',-4200
'0:15.835',-4000
'0:15.838',-3200
'0:15.841',-2000
'0:15.844',0
'0:15.847',1600
'0:15.850',1800
'0:15.853',600
'0:15.856',-400
'0:15.859',-200
'0:15.862',0
'0:15.865',400
'0:15.868',600
'0:15.871',400
'0:15.874',-400
'0:15.877',-600
'0:15.880',-400
'0:15.883',0
'0:15.886',-600
'0:15.889',-1200
'0:15.892',-1800
'0:15.895',-1400
'0:15.898',-800
'0:15.901',-800
'0:15.904',-1000
'0:15.907',-600
'0:15.910',800
'0:15.913',1200
'0:15.916',1000
'0:15.919',1200
'0:15.922',1400
'0:15.925',1200
'0:15.928',200
'0:15.931',-1000
'0:15.934',-2000
'0:15.937',-3600
'0:15.940',-5600
'0:15.943',-6800
'0:15.946',-2200
'0:15.949',3400
'0:15.952',4800
'0:15.955',4800
'0:15.958',4400
'0:15.961',1400
'0:15.964',-4000
'0:15.967',-7800
'0:15.970',-5400
'0:15.973',800
'0:15.976',6400
'0:15.979',7200
'0:15.982',5200
'0:15.985',2600
'0:15.988',-400
'0:15.991',-2400
'0:15.994',-3600
'0:15.997',-2800
'0:16.000',-600
'0:16.003',1200
'0:16.006',1800
'0:16.009',1200
'0:16.012',0
'0:16.015',-1000
'0:16.018',-1400
'0:16.021',-1000
'0:16.024',-1200
'0:16.027',-1400
'0:16.030',-2000
'0:16.033',-2000
'0:16.036',-1600
'0:16.039',-1000
'0:16.042',-1200
'0:16.045',-1400
'0:16.048',-800
'0:16.051',200
'0:16.054',1400
'0:16.057',1600
'0:16.060',600
'0:16.063',400
'0:16.066',800
'0:16.069',1400
'0:16.072',1400
'0:16.075',1000
'0:16.078',600
'0:16.081',0
'0:16.084',-1200
'0:16.087',-1600
'0:16.090',-2000
'0:16.093',-2400
'0:16.096',-1800
'0:16.099',-400
'0:16.102',800
'0:16.105',1800
'0:16.108',2000
'0:16.111',1800
'0:16.114',1200
'0:16.117',400
'0:16.120',-800
'0:16.123',-1200
'0:16.126',-1000
'0:16.129',-800
'0:16.132',0
'0:16.135',-200
'0:16.138',-1000
'0:16.141',-1400
'0:16.144',-1400
'0:16.147',-1400
'0:16.150',-1600
'0:16.153',-1600
'0:16.156',-600
'0:16.159',200
'0:16.162',400
'0:16.165',0
'0:16.168',400
'0:16.171',1000
'0:16.174',1400
'0:16.177',600
'0:16.180',200
'0:16.183',600
'0:16.186',800
'0:16.189',1600
'0:16.192',2400
'0:16.195',-600
'0:16.198',-6200
'0:16.201',-5200
'0:16.204',2000
'0:16.207',7000
'0:16.210',4800
'0:16.213',1200
'0:16.216',-800
'0:16.219',-4400
'0:16.222',-10200
'0:16.225',-10800
'0:16.228',-3400
'0:16.231',5200
'0:16.234',9800
'0:16.237',8400
'0:16.240',1800
'0:16.243',-5800
'0:16.246',-9800
'0:16.249',-7800
'0:16.252',-2400
'0:16.255',3600
'0:16.258',8600
'0:16.261',11800
'0:16.264',9000
'0:16.267',1600
'0:16.270',-3200
'0:16.273',-4200
'0:16.276',-4800
'0:16.279',-4400
'0:16.282',-2800
'0:16.285',-1000
'0:16.288',400
'0:16.291',1000
'0:16.294',1400
'0:16.297',1800
'0:16.300',1400
'0:16.303',-200
'0:16.306',-1600
'0:16.309',-2600
'0:16.312',-3400
'0:16.315',-2600
'0:16.318',-1800
'0:16.321',-1800
'0:16.324',-2000
'0:16.327',-1200
'0:16.330',1000
'0:16.333',2200
'0:16.336',2400
'0:16.339',2000
'0:16.342',400
'0:16.345',-600
'0:16.348',-400
'0:16.351',-400
'0:16.354',-600
'0:16.357',2000
'0:16.360',4600
'0:16.363',2600
'0:16.366',-1800
'0:16.369',-4200
'0:16.372',-4000
'0:16.375',-2600
'0:16.378',-600
'0:16.381',1200
'0:16.384',2000
'0:16.387',1600
'0:16.390',4600
'0:16.393',8400
'0:16.396',8400
'0:16.399',4000
'0:16.402',-5200
'0:16.405',-9800
'0:16.408',-9600
'0:16.411',-8000
'0:16.414',-5800
'0:16.417',-2400
'0:16.420',800
'0:16.423',3200
'0:16.426',3800
'0:16.429',1400
'0:16.432',-2400
'0:16.435',-4400
'0:16.438',-3600
'0:16.441',-1200
'0:16.444',1200
'0:16.447',2400
'0:16.450',3200
'0:16.453',4000
'0:16.456',4400
'0:16.459',4400
'0:16.462',3800
'0:16.465',2200
'0:16.468',600
'0:16.471',-800
'0:16.474',-1600
'0:16.477',-2600
'0:16.480',-4000
'0:16.483',-5000
'0:16.486',-5000
'0:16.489',-3800
'0:16.492',-2000
'0:16.495',200
'0:16.498',1600
'0:16.502',2400
'0:16.505',2600
'0:16.508',2200
'0:16.511',1800
'0:16.514',1400
'0:16.517',1600
'0:16.520',1200
'0:16.523',600
'0:16.526',600
'0:16.529',200
'0:16.532',-200
'0:16.535',-1000
'0:16.538',-1800
'0:16.541',-1800
'0:16.544',-1400
'0:16.547',-1000
'0:16.550',-600
'0:16.553',-1000
'0:16.556',-1400
'0:16.559',-1800
'0:16.562',-1600
'0:16.565',-1000
'0:16.568',-800
'0:16.571',-400
'0:16.574',0
'0:16.577',600
'0:16.580',600
'0:16.583',0
'0:16.586',-200
'0:16.589',400
'0:16.592',1000
'0:16.595',1600
'0:16.598',1600
'0:16.601',1000
'0:16.604',-200
'0:16.607',-1400
'0:16.610',-2000
'0:16.613',-1800
'0:16.616',-1000
'0:16.619',0
'0:16.622',1000
'0:16.625',1600
'0:16.628',2400
'0:16.631',2200
'0:16.634',-2000
'0:16.637',-3400
'0:16.640',4600
'0:16.643',8800
'0:16.646',1400
'0:16.649',-4000
'0:16.652',-2400
'0:16.655',-3400
'0:16.658',-8800
'0:16.661',-10000
'0:16.664',-4800
'0:16.667',1200
'0:16.670',5800
'0:16.673',7000
'0:16.676',3800
'0:16.679',-2200
'0:16.682',-6400
'0:16.685',-6000
'0:16.688',-1200
'0:16.691',4400
'0:16.694',7000
'0:16.697',6600
'0:16.700',4600
'0:16.703',2000
'0:16.706',-600
'0:16.709',-2000
'0:16.712',-2400
'0:16.715',-2200
'0:16.718',-2000
'0:16.721',-1400
'0:16.724',-1200
'0:16.727',-800
'0:16.730',-800
'0:16.733',-200
'0:16.736',1000
'0:16.739',1400
'0:16.742',600
'0:16.745',-1200
'0:16.748',-1800
'0:16.751',-1600
'0:16.754',-1600
'0:16.757',-1800
'0:16.760',-1400
'0:16.763',-1000
'0:16.766',-400
'0:16.769',0
'0:16.772',0
'0:16.775',-400
'0:16.778',-200
'0:16.781',0
'0:16.784',-200
'0:16.787',-400
'0:16.790',200
'0:16.793',1000
'0:16.796',1400
'0:16.799',1600
'0:16.802',2000
'0:16.805',2600
'0:16.808',2800
'0:16.811',2800
'0:16.814',2400
'0:16.817',1800
'0:16.820',400
'0:16.823',-1600
'0:16.826',-3000
'0:16.829',-4200
'0:16.832',-5600
'0:16.835',-4600
'0:16.838',600
'0:16.841',2800
'0:16.844',2400
'0:16.847',200
'0:16.850',-3800
'0:16.853',-5800
'0:16.856',-4400
'0:16.859',-3400
'0:16.862',-1200
'0:16.865',1800
'0:16.868',3800
'0:16.871',4000
'0:16.874',3800
'0:16.877',2000
'0:16.880',-600
'0:16.883',-2600
'0:16.886',-2600
'0:16.889',-1200
'0:16.892',-200
'0:16.895',600
'0:16.898',1200
'0:16.901',1800
'0:16.904',2200
'0:16.907',2200
'0:16.910',1600
'0:16.913',800
'0:16.916',400
'0:16.919',400
'0:16.922',200
'0:16.925',200
'0:16.928',-800
'0:16.931',-2000
'0:16.934',-3000
'0:16.937',-3600
'0:16.940',-3800
'0:16.943',-3800
'0:16.946',-3200
'0:16.949',-2200
'0:16.952',-1200
'0:16.955',-200
'0:16.958',400
'0:16.961',600
'0:16.964',800
'0:16.967',1400
'0:16.970',2000
'0:16.973',2600
'0:16.976',2800
'0:16.979',2400
'0:16.982',1400
'0:16.985',800
'0:16.988',400
'0:16.991',-200
'0:16.994',-400
'0:16.997',-200
'0:17.000',-800
'0:17.003',-1000
'0:17.006',-1600
'0:17.009',-1800
'0:17.012',-1600
'0:17.015',-1000
'0:17.018',-200
'0:17.021',1000
'0:17.024',1800
'0:17.027',1800
'0:17.030',1400
'0:17.033',800
'0:17.036',400
'0:17.039',600
'0:17.042',600
'0:17.045',-3800
'0:17.048',-8800
'0:17.051',-6400
'0:17.054',800
'0:17.057',4800
'0:17.060',3000
'0:17.063',-200
'0:17.066',-800
'0:17.069',1400
'0:17.072',1000
'0:17.075',-5800
'0:17.078',-11400
'0:17.081',-6800
'0:17.084',3600
'0:17.087',9000
'0:17.090',8000
'0:17.093',5600
'0:17.096',4400
'0:17.099',-1200
'0:17.102',-8800
'0:17.105',-9800
'0:17.108',-2000
'0:17.111',7800
'0:17.114',12600
'0:17.117',9400
'0:17.120',800
'0:17.123',-7400
'0:17.126',-12200
'0:17.129',-11800
'0:17.132',-6400
'0:17.135',200
'0:17.138',4800
'0:17.141',5600
'0:17.144',3200
'0:17.147',400
'0:17.150',-1400
'0:17.153',-1800
'0:17.156',-1000
'0:17.159',800
'0:17.162',2200
'0:17.165',3000
'0:17.168',3600
'0:17.171',3200
'0:17.174',2200
'0:17.177',1000
'0:17.180',0
'0:17.183',-1600
'0:17.186',-2800
'0:17.189',-3400
'0:17.192',-3000
'0:17.195',-1800
'0:17.198',-1000
'0:17.201',-1000
'0:17.204',-1200
'0:17.207',-800
'0:17.210',-1000
'0:17.213',-1800
'0:17.216',-2800
'0:17.219',-2600
'0:17.222',-1800
'0:17.225',-800
'0:17.228',200
'0:17.231',1600
'0:17.234',3000
'0:17.237',3800
'0:17.240',4000
'0:17.243',3600
'0:17.246',1800
'0:17.249',400
'0:17.252',200
'0:17.255',600
'0:17.258',600
'0:17.261',-1000
'0:17.264',-3600
'0:17.267',-6200
'0:17.270',-5000
'0:17.273',600
'0:17.276',3000
'0:17.279',1800
'0:17.282',1400
'0:17.285',400
'0:17.288',-3000
'0:17.291',-6600
'0:17.294',-6400
'0:17.297',-600
'0:17.300',5000
'0:17.303',6800
'0:17.306',4800
'0:17.309',2200
'0:17.312',400
'0:17.315',-1800
'0:17.318',-3200
'0:17.321',-3000
'0:17.324',-1200
'0:17.327',600
'0:17.330',1200
'0:17.333',-400
'0:17.336',-1800
'0:17.339',-400
'0:17.342',2400
'0:17.345',3400
'0:17.348',2000
'0:17.351',0
'0:17.354',-1000
'0:17.357',-1400
'0:17.360',-2000
'0:17.363',-2400
'0:17.366',-2200
'0:17.369',-1800
'0:17.372',-1400
'0:17.375',-800
'0:17.378',-400
'0:17.381',200
'0:17.384',600
'0:17.387',800
'0:17.390',800
'0:17.393',1200
'0:17.396',1400
'0:17.399',1400
'0:17.402',600
'0:17.405',600
'0:17.408',600
'0:17.411',200
'0:17.414',-200
'0:17.417',-600
'0:17.420',-1600
'0:17.423',-2600
'0:17.426',-2400
'0:17.429',-1600
'0:17.432',-600
'0:17.435',400
'0:17.438',1000
'0:17.441',1600
'0:17.444',1600
'0:17.447',800
'0:17.450',-200
'0:17.453',-1000
'0:17.456',-800
'0:17.459',0
'0:17.462',600
'0:17.465',600
'0:17.468',200
'0:17.471',-600
'0:17.474',-800
'0:17.477',-800
'0:17.480',-800
'0:17.483',-1000
'0:17.486',-1200
'0:17.489',-800
'0:17.492',-200
'0:17.495',600
'0:17.498',1400
'0:17.502',2000
'0:17.505',1200
'0:17.508',-600
'0:17.511',-1800
'0:17.514',-2000
'0:17.517',0
'0:17.520',1400
'0:17.523',-1800
'0:17.526',-6000
'0:17.529',-3200
'0:17.532',3400
'0:17.535',6800
'0:17.538',5400
'0:17.541',3600
'0:17.544',1000
'0:17.547',-4800
'0:17.550',-9800
'0:17.553',-7400
'0:17.556',600
'0:17.559',7200
'0:17.562',8200
'0:17.565',4200
'0:17.568',-2600
'0:17.571',-8400
'0:17.574',-10200
'0:17.577',-6600
'0:17.580',200
'0:17.583',6000
'0:17.586',8000
'0:17.589',6600
'0:17.592',3000
'0:17.595',-400
'0:17.598',-2600
'0:17.601',-3400
'0:17.604',-3200
'0:17.607',-2400
'0:17.610',-1000
'0:17.613',200
'0:17.616',600
'0:17.619',200
'0:17.622',1600
'0:17.625',4200
'0:17.628',4400
'0:17.631',1600
'0:17.634',-1400
'0:17.637',-2600
'0:17.640',-3400
'0:17.643',-4200
'0:17.646',-4600
'0:17.649',-4000
'0:17.652',-2400
'0:17.655',-400
'0:17.658',1000
'0:17.661',2000
'0:17.664',2400
'0:17.667',2200
'0:17.670',2200
'0:17.673',4800
'0:17.676',10200
'0:17.679',1800
'0:17.682',-21600
'0:17.685',-17200
'0:17.688',5400
'0:17.691',23000
'0:17.694',15400
'0:17.697',-5400
'0:17.700',-9400
'0:17.703',2200
'0:17.706',6600
'0:17.709',-3000
'0:17.712',-9600
'0:17.715',-11600
'0:17.718',-5600
'0:17.721',400
'0:17.724',2600
'0:17.727',0
'0:17.730',-4800
'0:17.733',-5000
'0:17.736',-1200
'0:17.739',1800
'0:17.742',4200
'0:17.745',7400
'0:17.748',8400
'0:17.751',7400
'0:17.754',5000
'0:17.757',1400
'0:17.760',-2400
'0:17.763',-4800
'0:17.766',-5400
'0:17.769',-4800
'0:17.772',-4200
'0:17.775',-3200
'0:17.778',-2200
'0:17.781',-1000
'0:17.784',400
'0:17.787',1000
'0:17.790',400
'0:17.793',600
'0:17.796',2000
'0:17.799',1800
'0:17.802',200
'0:17.805',600
'0:17.808',2600
'0:17.811',3000
'0:17.814',1800
'0:17.817',600
'0:17.820',200
'0:17.823',-200
'0:17.826',-1200
'0:17.829',-1800
'0:17.832',-2200
'0:17.835',-2400
'0:17.838',-2000
'0:17.841',-1800
'0:17.844',-1200
'0:17.847',-800
'0:17.850',-800
'0:17.853',-600
'0:17.856',-200
'0:17.859',0
'0:17.862',-400
'0:17.865',-400
'0:17.868',-400
'0:17.871',0
'0:17.874',200
'0:17.877',800
'0:17.880',1400
'0:17.883',1400
'0:17.886',600
'0:17.889',-200
'0:17.892',-400
'0:17.895',-800
'0:17.898',-1400
'0:17.901',-1200
'0:17.904',-1000
'0:17.907',-600
'0:17.910',-400
'0:17.913',-600
'0:17.916',-800
'0:17.919',0
'0:17.922',1400
'0:17.925',2600
