Elapsed time',PCG
0:20.189',-400
0:20.192',1000
0:20.195',2400
0:20.198',4000
0:20.201',5000
0:20.204',5400
0:20.207',4600
0:20.210',4200
0:20.213',2200
0:20.216',800
0:20.219',-800
0:20.222',-800
0:20.225',-1800
0:20.228',-2600
0:20.231',-2800
0:20.234',-3600
0:20.237',-4000
0:20.240',-3800
0:20.243',-3000
0:20.246',-2000
0:20.249',-1400
0:20.252',-800
0:20.255',0
0:20.258',1200
0:20.261',2600
0:20.264',3400
0:20.267',3800
0:20.270',3600
0:20.273',3200
0:20.276',2600
0:20.279',2000
0:20.282',1000
0:20.285',-800
0:20.288',-2000
0:20.291',-2000
0:20.294',-2000
0:20.297',-2600
0:20.300',-2400
0:20.303',-1200
0:20.306',600
0:20.309',1400
0:20.312',1800
0:20.315',1800
0:20.318',1200
0:20.321',600
0:20.324',-200
0:20.327',-1000
0:20.330',-1600
0:20.333',-2200
0:20.336',-2200
0:20.339',-2200
0:20.342',-1800
0:20.345',-1400
0:20.348',-2000
0:20.351',-2200
0:20.354',-1200
0:20.357',-200
0:20.360',800
0:20.363',1200
0:20.366',1800
0:20.369',1400
0:20.372',200
0:20.375',-1000
0:20.378',-1400
0:20.381',-1800
0:20.384',-1800
0:20.387',-1800
0:20.390',-1200
0:20.393',-600
0:20.396',200
0:20.399',400
0:20.402',600
0:20.405',1800
0:20.408',1200
0:20.411',1800
0:20.414',2800
0:20.417',2400
0:20.420',1600
0:20.423',2200
0:20.426',2600
0:20.429',2000
0:20.432',2200
0:20.435',800
0:20.438',200
0:20.441',1000
0:20.444',-800
0:20.447',-1200
0:20.450',-800
0:20.453',-1800
0:20.456',-1200
0:20.459',-2600
0:20.462',-4000
0:20.465',-4200
0:20.468',-5000
0:20.471',-4600
0:20.474',-4000
0:20.477',-3200
0:20.480',-2400
0:20.483',-1400
0:20.486',800
0:20.489',1400
0:20.492',2000
0:20.495',3400
0:20.498',3600
0:20.502',3000
0:20.505',3200
0:20.508',2800
0:20.511',1400
0:20.514',1200
0:20.517',1800
0:20.520',600
0:20.523',0
0:20.526',200
0:20.529',600
0:20.532',1400
0:20.535',1400
0:20.538',2200
0:20.541',2600
0:20.544',2400
0:20.547',0
0:20.550',-5000
0:20.553',-7400
0:20.556',-7800
0:20.559',-7000
0:20.562',-6200
0:20.565',-5200
0:20.568',-4400
0:20.571',-3800
0:20.574',-800
0:20.577',1800
0:20.580',4200
0:20.583',5200
0:20.586',5400
0:20.589',4600
0:20.592',2800
0:20.595',1600
0:20.598',1200
0:20.601',1000
0:20.604',1200
0:20.607',1200
0:20.610',1600
0:20.613',1800
0:20.616',2200
0:20.619',2200
0:20.622',1600
0:20.625',-800
0:20.628',-3200
0:20.631',-4600
0:20.634',-5000
0:20.637',-4800
0:20.640',-4200
0:20.643',-3800
0:20.646',-4000
0:20.649',-5600
0:20.652',-5600
0:20.655',-4600
0:20.658',-2000
0:20.661',1400
0:20.664',6800
0:20.667',8400
0:20.670',8200
0:20.673',6800
0:20.676',5400
0:20.679',4200
0:20.682',3600
0:20.685',4000
0:20.688',5400
0:20.691',5400
0:20.694',3200
0:20.697',-600
0:20.700',-4600
0:20.703',-9000
0:20.706',-9800
0:20.709',-8800
0:20.712',-7000
0:20.715',-5600
0:20.718',-4200
0:20.721',-2800
0:20.724',-2600
0:20.727',-2800
0:20.730',-3400
0:20.733',-2800
0:20.736',-600
0:20.739',2600
0:20.742',4600
0:20.745',5000
0:20.748',5400
0:20.751',4800
0:20.754',4200
0:20.757',2600
0:20.760',2000
0:20.763',600
0:20.766',600
0:20.769',-200
0:20.772',-1000
0:20.775',-1400
0:20.778',-1400
0:20.781',-1400
0:20.784',-800
0:20.787',800
0:20.790',1000
0:20.793',800
0:20.796',800
0:20.799',1400
0:20.802',1400
0:20.805',1200
0:20.808',400
0:20.811',-400
0:20.814',-200
0:20.817',-1000
0:20.820',-2800
0:20.823',-4200
0:20.826',-4400
0:20.829',-3600
0:20.832',-3400
0:20.835',-2800
0:20.838',-2400
0:20.841',-1600
0:20.844',200
0:20.847',2200
0:20.850',3400
0:20.853',2600
0:20.856',3800
0:20.859',4400
0:20.862',2400
0:20.865',1600
0:20.868',1400
0:20.871',800
0:20.874',-1600
0:20.877',-1200
0:20.880',-1800
0:20.883',-1600
0:20.886',-1200
0:20.889',-3200
0:20.892',-800
0:20.895',-1000
0:20.898',-2200
0:20.901',-1200
0:20.904',-1800
0:20.907',-2400
0:20.910',-2000
0:20.913',-1800
0:20.916',-1800
0:20.919',-1200
0:20.922',-1000
0:20.925',400
0:20.928',2400
0:20.931',3200
0:20.934',2200
0:20.937',1800
0:20.940',2800
0:20.943',3600
0:20.946',2200
0:20.949',800
0:20.952',2200
0:20.955',1000
0:20.958',200
0:20.961',-1800
0:20.964',-2600
0:20.967',-1800
0:20.970',-800
0:20.973',-1000
0:20.976',-1000
0:20.979',0
0:20.982',-200
0:20.985',400
0:20.988',200
0:20.991',600
0:20.994',400
0:20.997',400
0:21.000',600
0:21.003',200
0:21.006',-400
0:21.009',-1800
0:21.012',-2000
0:21.015',-2400
0:21.018',-2000
0:21.021',-2000
0:21.024',-3000
0:21.027',-2400
0:21.030',-1800
0:21.033',-1600
0:21.036',-1200
0:21.039',-200
0:21.042',1000
0:21.045',600
0:21.048',800
0:21.051',1200
0:21.054',2000
0:21.057',3000
0:21.060',3000
0:21.063',3000
0:21.066',2400
0:21.069',1600
0:21.072',1200
0:21.075',400
0:21.078',-200
0:21.081',200
0:21.084',1200
0:21.087',1000
0:21.090',-400
0:21.093',-2000
0:21.096',-3000
0:21.099',-2400
0:21.102',-1800
0:21.105',-1200
0:21.108',-1000
0:21.111',-1600
0:21.114',-2200
0:21.117',-2200
0:21.120',-2000
0:21.123',-2000
0:21.126',-1400
0:21.129',-800
0:21.132',200
0:21.135',600
0:21.138',400
0:21.141',400
0:21.144',600
0:21.147',400
0:21.150',1200
0:21.153',1400
0:21.156',1200
0:21.159',1400
0:21.162',1200
0:21.165',1000
0:21.168',400
0:21.171',400
0:21.174',400
0:21.177',0
0:21.180',-200
0:21.183',400
0:21.186',1400
0:21.189',3200
0:21.192',4200
0:21.195',4000
0:21.198',1000
0:21.201',-4000
0:21.204',-8400
0:21.207',-10800
0:21.210',-10600
0:21.213',-8800
0:21.216',-5400
0:21.219',-600
0:21.222',3800
0:21.225',6200
0:21.228',6400
0:21.231',6000
0:21.234',5200
0:21.237',4000
0:21.240',3000
0:21.243',1000
0:21.246',-800
0:21.249',-2000
0:21.252',-2200
0:21.255',-1400
0:21.258',-600
0:21.261',-600
0:21.264',-800
0:21.267',200
0:21.270',800
0:21.273',-200
0:21.276',-1000
0:21.279',-600
0:21.282',-800
0:21.285',-1400
0:21.288',-1000
0:21.291',-1800
0:21.294',-3600
0:21.297',-3600
0:21.300',-3400
0:21.303',-4800
0:21.306',-5200
0:21.309',-3200
0:21.312',-600
0:21.315',800
0:21.318',3000
0:21.321',5800
0:21.324',6800
0:21.327',6400
0:21.330',5400
0:21.333',4600
0:21.336',4600
0:21.339',4600
0:21.342',4800
0:21.345',3200
0:21.348',600
0:21.351',-2200
0:21.354',-5000
0:21.357',-7400
0:21.360',-8600
0:21.363',-9000
0:21.366',-8600
0:21.369',-6800
0:21.372',-5000
0:21.375',-3200
0:21.378',-1200
0:21.381',1400
0:21.384',2800
0:21.387',3400
0:21.390',4600
0:21.393',5200
0:21.396',4800
0:21.399',4200
0:21.402',2600
0:21.405',1200
0:21.408',600
0:21.411',600
0:21.414',-200
0:21.417',-400
0:21.420',-600
0:21.423',-400
0:21.426',-600
0:21.429',-800
0:21.432',-600
0:21.435',-600
0:21.438',-600
0:21.441',-400
0:21.444',200
0:21.447',600
0:21.450',200
0:21.453',0
0:21.456',-800
0:21.459',-1800
0:21.462',-3000
0:21.465',-3600
0:21.468',-4200
0:21.471',-3800
0:21.474',-2400
0:21.477',-1400
0:21.480',-600
0:21.483',200
0:21.486',1400
0:21.489',2200
0:21.492',2600
0:21.495',2600
0:21.498',2200
0:21.502',3400
0:21.505',4600
0:21.508',2400
0:21.511',-200
0:21.514',0
0:21.517',-1400
0:21.520',-1000
0:21.523',-2000
0:21.526',-4000
0:21.529',-3800
0:21.532',-1600
0:21.535',-2200
0:21.538',-1400
0:21.541',-3000
0:21.544',-2600
0:21.547',-1600
0:21.550',-1800
0:21.553',-1200
0:21.556',-600
0:21.559',-800
0:21.562',-800
0:21.565',400
0:21.568',0
0:21.571',200
0:21.574',400
0:21.577',2800
0:21.580',3200
0:21.583',2000
0:21.586',2200
0:21.589',3200
0:21.592',3200
0:21.595',1200
0:21.598',1000
0:21.601',1400
0:21.604',1600
0:21.607',1000
0:21.610',-600
0:21.613',-800
0:21.616',-800
0:21.619',-1200
0:21.622',-1600
0:21.625',-2200
0:21.628',-1600
0:21.631',-1800
0:21.634',-2800
0:21.637',-2800
0:21.640',-2600
0:21.643',-2000
0:21.646',-1800
0:21.649',-1800
0:21.652',-1400
0:21.655',200
0:21.658',1000
0:21.661',1200
0:21.664',1600
0:21.667',2000
0:21.670',1600
0:21.673',1000
0:21.676',1200
0:21.679',800
0:21.682',0
0:21.685',-400
0:21.688',2200
0:21.691',1400
0:21.694',400
0:21.697',-400
0:21.700',0
0:21.703',-1400
0:21.706',-1200
0:21.709',-1400
0:21.712',-2200
0:21.715',-3400
0:21.718',-2600
0:21.721',-2000
0:21.724',-2000
0:21.727',-3200
0:21.730',-2600
0:21.733',-1000
0:21.736',0
0:21.739',1600
0:21.742',2800
0:21.745',4400
0:21.748',4200
0:21.751',3800
0:21.754',2800
0:21.757',2000
0:21.760',1400
0:21.763',200
0:21.766',0
0:21.769',0
0:21.772',-200
0:21.775',-800
0:21.778',-1600
0:21.781',-1600
0:21.784',-1200
0:21.787',-800
0:21.790',-800
0:21.793',-1200
0:21.796',-1600
0:21.799',-1800
0:21.802',-2000
0:21.805',-2600
0:21.808',-2000
0:21.811',-600
0:21.814',400
0:21.817',400
0:21.820',0
0:21.823',-1000
0:21.826',-1800
0:21.829',-2200
0:21.832',-2200
0:21.835',-1400
0:21.838',400
0:21.841',1800
0:21.844',2400
0:21.847',2200
0:21.850',1400
0:21.853',1400
0:21.856',1400
0:21.859',1800
0:21.862',2200
0:21.865',2800
0:21.868',3800
0:21.871',4800
0:21.874',4800
0:21.877',3600
0:21.880',1200
0:21.883',-3800
0:21.886',-7600
0:21.889',-9000
0:21.892',-8800
0:21.895',-8800
0:21.898',-8000
0:21.901',-5800
0:21.904',-1400
0:21.907',3000
0:21.910',5400
0:21.913',5200
0:21.916',5400
0:21.919',5400
0:21.922',3800
0:21.925',1200
0:21.928',400
0:21.931',-400
0:21.934',800
0:21.937',1600
0:21.940',2200
0:21.943',1400
0:21.946',2400
0:21.949',2400
0:21.952',1400
0:21.955',-2200
0:21.958',-4400
0:21.961',-5000
0:21.964',-4600
0:21.967',-4200
0:21.970',-3400
0:21.973',-2600
0:21.976',-2000
0:21.979',-1400
0:21.982',-1400
0:21.985',-1800
0:21.988',-3000
0:21.991',-4000
0:21.994',-3800
0:21.997',-2400
0:22.000',-400
0:22.003',3600
0:22.006',7800
0:22.009',9000
0:22.012',8000
0:22.015',6800
0:22.018',6200
0:22.021',6600
0:22.024',5800
0:22.027',4000
0:22.030',1400
0:22.033',-1200
0:22.036',-4400
0:22.039',-7200
0:22.042',-8800
0:22.045',-8600
0:22.048',-7800
0:22.051',-7200
0:22.054',-5800
0:22.057',-3800
0:22.060',-2800
0:22.063',-2200
0:22.066',-1400
0:22.069',200
0:22.072',1800
0:22.075',2600
0:22.078',3400
0:22.081',4400
0:22.084',5400
0:22.087',4800
0:22.090',4600
0:22.093',3800
0:22.096',2400
0:22.099',1400
0:22.102',1200
0:22.105',1000
0:22.108',400
0:22.111',200
0:22.114',600
0:22.117',600
0:22.120',-400
0:22.123',-2000
0:22.126',-2800
0:22.129',-2800
0:22.132',-3200
0:22.135',-3600
0:22.138',-4000
0:22.141',-3800
0:22.144',-2800
0:22.147',-2400
0:22.150',-2000
0:22.153',-1600
0:22.156',-400
0:22.159',1000
0:22.162',800
0:22.165',-1000
0:22.168',-3000
0:22.171',-3200
0:22.174',-1600
0:22.177',1000
0:22.180',2200
0:22.183',3400
0:22.186',4600
0:22.189',5200
0:22.192',4800
0:22.195',3800
0:22.198',3000
0:22.201',2800
0:22.204',2600
0:22.207',2000
0:22.210',1000
0:22.213',-600
0:22.216',-1800
0:22.219',-2800
0:22.222',-4200
0:22.225',-5200
0:22.228',-5400
0:22.231',-4800
0:22.234',-3600
0:22.237',-3400
0:22.240',-3000
0:22.243',-3000
0:22.246',-2200
0:22.249',-1000
0:22.252',-200
0:22.255',1000
0:22.258',2600
0:22.261',3600
0:22.264',4600
0:22.267',4600
0:22.270',4200
0:22.273',3800
0:22.276',2800
0:22.279',2400
0:22.282',1800
0:22.285',600
0:22.288',200
0:22.291',-600
0:22.294',-1600
0:22.297',-3600
0:22.300',-4800
0:22.303',-4000
0:22.306',-2400
0:22.309',-800
0:22.312',200
0:22.315',800
0:22.318',600
0:22.321',-200
0:22.324',-400
0:22.327',-1000
0:22.330',-800
0:22.333',-1600
0:22.336',-800
0:22.339',-400
0:22.342',-200
0:22.345',-200
0:22.348',-600
0:22.351',-600
0:22.354',200
0:22.357',1000
0:22.360',1000
0:22.363',1200
0:22.366',600
0:22.369',1000
0:22.372',1200
0:22.375',1000
0:22.378',800
0:22.381',800
0:22.384',1000
0:22.387',0
0:22.390',-400
0:22.393',-1000
0:22.396',-1000
0:22.399',-1400
0:22.402',-2600
0:22.405',-2800
0:22.408',-3600
0:22.411',-3000
0:22.414',-3600
0:22.417',-2600
0:22.420',-2000
0:22.423',600
0:22.426',2200
0:22.429',2200
0:22.432',1800
0:22.435',2600
0:22.438',3000
0:22.441',2600
0:22.444',2200
0:22.447',2000
0:22.450',2200
0:22.453',1600
0:22.456',2200
0:22.459',2200
0:22.462',2000
0:22.465',-200
0:22.468',-1000
0:22.471',-800
0:22.474',-400
0:22.477',-2200
0:22.480',-4600
0:22.483',-4400
0:22.486',-4200
0:22.489',-3600
0:22.492',-2400
0:22.495',-1800
0:22.498',-3800
0:22.502',-4400
0:22.505',-2000
0:22.508',-2000
0:22.511',-1600
0:22.514',-400
0:22.517',2400
0:22.520',5200
0:22.523',5600
0:22.526',5400
0:22.529',4400
0:22.532',3400
0:22.535',2600
0:22.538',1800
0:22.541',2000
0:22.544',2200
0:22.547',4600
0:22.550',6600
0:22.553',5600
0:22.556',3400
0:22.559',-6800
0:22.562',-10400
0:22.565',-10600
0:22.568',-9400
0:22.571',-7600
0:22.574',-5800
0:22.577',-4000
0:22.580',-3000
0:22.583',-2800
0:22.586',-3000
0:22.589',-3600
0:22.592',-1000
0:22.595',2000
0:22.598',4000
0:22.601',5400
0:22.604',4600
0:22.607',4200
0:22.610',3600
0:22.613',3400
0:22.616',4000
0:22.619',4000
0:22.622',4200
0:22.625',4000
0:22.628',3800
0:22.631',3800
0:22.634',2800
0:22.637',1200
0:22.640',-1400
0:22.643',-4600
0:22.646',-7000
0:22.649',-7600
0:22.652',-7000
0:22.655',-5800
0:22.658',-4400
0:22.661',-3200
0:22.664',-2800
0:22.667',-3400
0:22.670',-5200
0:22.673',-5400
0:22.676',-2800
0:22.679',400
0:22.682',3200
0:22.685',5800
0:22.688',7800
0:22.691',8200
0:22.694',7200
0:22.697',5600
0:22.700',4000
0:22.703',3600
0:22.706',4000
0:22.709',4000
0:22.712',2200
0:22.715',-400
0:22.718',-2400
0:22.721',-3800
0:22.724',-4400
0:22.727',-5800
0:22.730',-6200
0:22.733',-5800
0:22.736',-4600
0:22.739',-3600
0:22.742',-2400
0:22.745',-1800
0:22.748',-1800
0:22.751',-2200
0:22.754',-2200
0:22.757',-1400
0:22.760',-400
0:22.763',200
0:22.766',1200
0:22.769',2400
0:22.772',2600
0:22.775',2600
0:22.778',2600
0:22.781',4000
0:22.784',3600
0:22.787',3600
0:22.790',3000
0:22.793',2200
0:22.796',1400
0:22.799',400
0:22.802',-200
0:22.805',-2000
0:22.808',-800
0:22.811',0
0:22.814',-600
0:22.817',-1000
0:22.820',400
0:22.823',1200
0:22.826',400
0:22.829',-200
0:22.832',-1800
0:22.835',-1800
0:22.838',-2400
0:22.841',-3000
0:22.844',-3600
0:22.847',-3800
0:22.850',-2800
0:22.853',-1600
0:22.856',400
0:22.859',800
0:22.862',1400
0:22.865',1800
0:22.868',2600
0:22.871',2400
0:22.874',1400
0:22.877',800
0:22.880',-200
0:22.883',-1600
0:22.886',-2600
0:22.889',-800
0:22.892',-1800
0:22.895',-600
0:22.898',600
0:22.901',800
0:22.904',-2400
0:22.907',-3200
0:22.910',-400
0:22.913',-1200
0:22.916',3400
0:22.919',200
0:22.922',-4600
0:22.925',600
0:22.928',-600
0:22.931',-1000
0:22.934',600
0:22.937',-600
0:22.940',2400
0:22.943',4800
0:22.946',2000
0:22.949',2200
0:22.952',2000
0:22.955',400
0:22.958',1200
0:22.961',1400
0:22.964',-2200
0:22.967',-4800
0:22.970',-3200
0:22.973',-600
0:22.976',-1200
0:22.979',-3200
0:22.982',-1200
0:22.985',2400
0:22.988',1800
0:22.991',600
0:22.994',1800
0:22.997',3600
0:23.000',3400
0:23.003',1400
0:23.006',-200
0:23.009',-600
0:23.012',-1200
0:23.015',-2000
0:23.018',-3000
0:23.021',-3200
0:23.024',-1400
0:23.027',-1200
0:23.030',-1800
0:23.033',-1600
0:23.036',-800
0:23.039',0
0:23.042',400
0:23.045',-1200
0:23.048',-2000
0:23.051',-1000
0:23.054',-200
0:23.057',-600
0:23.060',-400
0:23.063',600
0:23.066',-200
0:23.069',0
0:23.072',1400
0:23.075',1600
0:23.078',1200
0:23.081',1400
0:23.084',1600
0:23.087',1600
0:23.090',1200
0:23.093',1200
0:23.096',0
0:23.099',-1200
0:23.102',-600
0:23.105',-200
0:23.108',600
0:23.111',600
0:23.114',2400
0:23.117',1600
0:23.120',200
0:23.123',-1600
0:23.126',-1600
0:23.129',-2400
0:23.132',-3800
0:23.135',-4200
0:23.138',-3600
0:23.141',-2800
0:23.144',-2600
0:23.147',-2200
0:23.150',-2600
0:23.153',-1400
0:23.156',-1000
0:23.159',-200
0:23.162',1000
0:23.165',1400
0:23.168',2200
0:23.171',1600
0:23.174',3000
0:23.177',3600
0:23.180',3400
0:23.183',3400
0:23.186',2800
0:23.189',2400
0:23.192',1800
0:23.195',2800
0:23.198',2200
0:23.201',400
0:23.204',400
0:23.207',200
0:23.210',-200
0:23.213',-1000
0:23.216',-2200
0:23.219',-3600
0:23.222',-6200
0:23.225',-7400
0:23.228',-7600
0:23.231',-6400
0:23.234',-4000
0:23.237',-1000
0:23.240',1800
0:23.243',2600
0:23.246',3800
0:23.249',4400
0:23.252',4800
0:23.255',3400
0:23.258',1600
0:23.261',-800
0:23.264',-1600
0:23.267',-1200
0:23.270',-2200
0:23.273',-2000
0:23.276',-1000
0:23.279',-200
0:23.282',0
0:23.285',1400
0:23.288',1800
0:23.291',3000
0:23.294',4600
0:23.297',4200
0:23.300',800
0:23.303',0
0:23.306',-600
0:23.309',-3000
0:23.312',-4800
0:23.315',-4800
0:23.318',-4000
0:23.321',-3800
0:23.324',-3400
0:23.327',-4600
0:23.330',-2200
0:23.333',-3400
0:23.336',-3200
0:23.339',1800
0:23.342',5600
0:23.345',4200
0:23.348',4600
0:23.351',8000
0:23.354',5400
0:23.357',8000
0:23.360',5000
0:23.363',-2200
0:23.366',1400
0:23.369',-1000
0:23.372',-3600
0:23.375',-3200
0:23.378',-6800
0:23.381',-5000
0:23.384',-1800
0:23.387',-4600
0:23.390',-3400
0:23.393',-3400
0:23.396',-1600
0:23.399',1600
0:23.402',4800
0:23.405',2800
0:23.408',400
0:23.411',1800
0:23.414',3000
0:23.417',800
0:23.420',-4200
0:23.423',-4600
0:23.426',-1000
0:23.429',-1200
0:23.432',-2200
0:23.435',-600
0:23.438',1600
0:23.441',3000
0:23.444',2800
0:23.447',2200
0:23.450',2200
0:23.453',2400
0:23.456',2200
0:23.459',1400
0:23.462',1000
0:23.465',2000
0:23.468',1000
0:23.471',-1400
0:23.474',-1200
0:23.477',-400
0:23.480',-1400
0:23.483',-2400
0:23.486',-4000
0:23.489',-4400
0:23.492',-3400
0:23.495',-3400
0:23.498',-4600
0:23.502',-5000
0:23.505',-2400
0:23.508',-1000
0:23.511',800
0:23.514',4000
0:23.517',3000
0:23.520',2400
0:23.523',2800
0:23.526',3200
0:23.529',1800
0:23.532',1200
0:23.535',1000
0:23.538',1400
0:23.541',1400
0:23.544',1400
0:23.547',800
0:23.550',-1800
0:23.553',-2200
0:23.556',-1800
0:23.559',-1200
0:23.562',-2400
0:23.565',-3400
0:23.568',-2400
0:23.571',-400
0:23.574',400
0:23.577',200
0:23.580',1800
0:23.583',1600
0:23.586',1200
0:23.589',400
0:23.592',400
0:23.595',800
0:23.598',-400
0:23.601',-200
0:23.604',-600
0:23.607',-400
0:23.610',-600
0:23.613',-1000
0:23.616',-800
0:23.619',-1000
0:23.622',200
0:23.625',200
0:23.628',200
0:23.631',200
0:23.634',-1000
0:23.637',0
0:23.640',-1200
0:23.643',-1800
0:23.646',-400
0:23.649',-200
0:23.652',600
0:23.655',400
0:23.658',800
0:23.661',1000
0:23.664',200
0:23.667',-200
0:23.670',-1000
0:23.673',-1000
0:23.676',-200
0:23.679',-400
0:23.682',-200
0:23.685',-1400
0:23.688',-2000
0:23.691',-1800
0:23.694',-200
0:23.697',1000
0:23.700',-800
0:23.703',-1000
0:23.706',1200
0:23.709',1800
0:23.712',200
0:23.715',0
0:23.718',200
0:23.721',-600
0:23.724',-1200
0:23.727',0
0:23.730',2000
0:23.733',3200
0:23.736',3600
0:23.739',3400
0:23.742',2800
0:23.745',2200
0:23.748',1200
0:23.751',2200
0:23.754',1200
0:23.757',-2600
0:23.760',-1600
0:23.763',-1000
0:23.766',-4400
0:23.769',-7800
0:23.772',-5000
0:23.775',-3800
0:23.778',-2600
0:23.781',-800
0:23.784',-6000
0:23.787',-3400
0:23.790',1000
0:23.793',-1400
0:23.796',1200
0:23.799',2600
0:23.802',2000
0:23.805',5800
0:23.808',3600
0:23.811',1200
0:23.814',600
0:23.817',-1600
0:23.820',-2800
0:23.823',-1200
0:23.826',-1600
0:23.829',-4000
0:23.832',-1400
0:23.835',3200
0:23.838',4400
0:23.841',3000
0:23.844',3000
0:23.847',4200
0:23.850',3200
0:23.853',1600
0:23.856',2000
0:23.859',3200
0:23.862',4400
0:23.865',3600
0:23.868',200
0:23.871',-2800
0:23.874',-5600
0:23.877',-8400
0:23.880',-9800
0:23.883',-9800
0:23.886',-7600
0:23.889',-4800
0:23.892',-2200
0:23.895',800
0:23.898',3800
0:23.901',4200
0:23.904',4400
0:23.907',3400
0:23.910',1600
0:23.913',1800
0:23.916',2600
0:23.919',800
0:23.922',-1600
0:23.925',-1200
0:23.928',-800
0:23.931',-800
0:23.934',1400
0:23.937',3000
0:23.940',2400
0:23.943',2600
0:23.946',3200
0:23.949',2400
0:23.952',400
0:23.955',-1200
0:23.958',-3000
0:23.961',-4000
0:23.964',-4200
0:23.967',-3800
0:23.970',-3600
0:23.973',-4000
0:23.976',-3800
0:23.979',-4400
0:23.982',-5000
0:23.985',-4400
0:23.988',-2600
0:23.991',1200
0:23.994',5400
0:23.997',7600
0:24.000',7800
0:24.003',6800
0:24.006',5600
0:24.009',4000
0:24.012',3200
0:24.015',2800
0:24.018',3200
0:24.021',3400
0:24.024',2800
0:24.027',600
0:24.030',-2000
0:24.033',-4600
0:24.036',-6800
0:24.039',-8400
0:24.042',-8400
0:24.045',-7000
0:24.048',-5400
0:24.051',-3600
0:24.054',-2000
0:24.057',200
0:24.060',1800
0:24.063',2400
0:24.066',2800
0:24.069',2200
0:24.072',1000
0:24.075',-200
0:24.078',-600
0:24.081',-200
0:24.084',600
0:24.087',1400
0:24.090',2400
0:24.093',3000
0:24.096',2600
0:24.099',1200
0:24.102',800
0:24.105',800
0:24.108',600
0:24.111',0
0:24.114',0
0:24.117',-200
0:24.120',-600
0:24.123',-600
0:24.126',-400
0:24.129',-600
0:24.132',-1000
0:24.135',-1000
0:24.138',-400
0:24.141',200
0:24.144',200
0:24.147',400
0:24.150',1600
0:24.153',2200
0:24.156',800
0:24.159',-2400
0:24.162',-4600
0:24.165',-5000
0:24.168',-3600
0:24.171',-3000
0:24.174',-2400
0:24.177',-2200
0:24.180',-600
0:24.183',-600
0:24.186',-1200
0:24.189',-1800
0:24.192',600
0:24.195',4000
0:24.198',4200
0:24.201',3400
0:24.204',3000
0:24.207',3000
0:24.210',2600
0:24.213',1200
0:24.216',-1000
0:24.219',-2000
0:24.222',-3000
0:24.225',-3600
0:24.228',-2000
0:24.231',-2600
0:24.234',-1000
0:24.237',-1200
0:24.240',-800
0:24.243',-400
0:24.246',-1200
0:24.249',-600
0:24.252',-800
0:24.255',600
0:24.258',400
0:24.261',0
0:24.264',200
0:24.267',1200
0:24.270',2400
0:24.273',1400
0:24.276',1600
0:24.279',1200
0:24.282',1600
0:24.285',1000
0:24.288',-400
0:24.291',-200
0:24.294',-200
0:24.297',-200
0:24.300',-1800
0:24.303',-1800
0:24.306',-1200
0:24.309',-1000
0:24.312',600
0:24.315',0
0:24.318',400
0:24.321',200
0:24.324',-200
0:24.327',-400
0:24.330',-1400
0:24.333',-800
0:24.336',-1000
0:24.339',0
0:24.342',400
0:24.345',200
0:24.348',0
0:24.351',-400
0:24.354',200
0:24.357',-200
0:24.360',-600
0:24.363',-1200
0:24.366',-1400
0:24.369',-1600
0:24.372',-2600
0:24.375',-3400
0:24.378',-4000
0:24.381',-3000
0:24.384',-2200
0:24.387',-800
0:24.390',1600
0:24.393',3000
0:24.396',4400
0:24.399',4200
0:24.402',3600
0:24.405',2000
0:24.408',1600
0:24.411',1000
0:24.414',400
0:24.417',200
0:24.420',400
0:24.423',1000
0:24.426',1000
0:24.429',1800
0:24.432',1400
0:24.435',1800
0:24.438',200
0:24.441',-1600
0:24.444',-3200
0:24.447',-4800
0:24.450',-4800
0:24.453',-5600
0:24.456',-5200
0:24.459',-4600
0:24.462',-3600
0:24.465',-1800
0:24.468',-1400
0:24.471',0
0:24.474',1200
0:24.477',1800
0:24.480',1800
0:24.483',2200
0:24.486',3200
0:24.489',3600
0:24.492',3600
0:24.495',3200
0:24.498',1800
0:24.502',1000
0:24.505',1200
0:24.508',600
0:24.511',-200
0:24.514',200
0:24.517',1200
0:24.520',1800
0:24.523',1400
0:24.526',800
0:24.529',600
0:24.532',-200
0:24.535',-3000
